river,state,district,year,month,water_level_m,discharge_cumecs,warning_level_m,danger_level_m,status,flood_alert
Tapi,Maharashtra,Jalgaon,2006,2,1.41,1520.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,3,2.01,2838.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,4,2.76,3272.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,5,3.78,3088.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,6,6.9,9876.0,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2006,7,11.36,9993.6,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2006,8,10.73,13627.0,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2006,9,5.96,6590.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,10,5.17,5795.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,11,3.26,4081.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2006,12,2.56,3117.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,1,1.4,1675.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,2,1.29,1727.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,3,1.88,2058.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,4,2.43,3533.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,5,3.55,5227.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,6,8.68,7619.6,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2007,7,10.65,14658.5,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2007,8,7.22,6970.4,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2007,9,7.51,6703.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2007,10,4.97,6075.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,11,3.64,3227.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2007,12,2.07,3053.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,1,1.68,2497.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,2,1.29,1558.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,3,2.07,2123.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,4,2.62,2833.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,5,3.62,3792.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,6,8.31,8203.1,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2008,7,13.19,11863.4,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2008,8,10.45,10299.9,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2008,9,6.65,5555.6,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2008,10,5.21,6269.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,11,3.13,2870.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2008,12,2.04,2423.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,1,1.52,1237.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,2,1.72,1741.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,3,2.12,2131.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,4,2.74,2727.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,5,3.78,4120.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,6,7.35,8030.4,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2009,7,11.7,15864.2,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2009,8,6.85,6172.4,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2009,9,6.28,6852.0,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2009,10,5.26,5724.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,11,3.26,4133.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2009,12,2.19,2829.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,1,1.54,2162.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,2,1.23,1742.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,3,2.37,3260.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,4,2.67,2772.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,5,3.52,3724.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,6,8.9,8921.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2010,7,10.43,10715.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2010,8,10.54,11599.8,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2010,9,5.55,7488.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,10,6.25,5678.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2010,11,3.4,2864.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2010,12,1.9,1542.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,1,1.62,1576.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,2,1.6,1476.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,3,2.01,2900.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,4,2.37,3117.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,5,3.84,5058.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,6,9.06,13559.0,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2011,7,9.05,9512.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2011,8,8.21,9481.1,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2011,9,6.33,5413.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2011,10,4.83,5157.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,11,2.76,2469.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2011,12,2.14,2389.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,1,1.8,2492.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,2,1.23,1366.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,3,1.94,1872.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,4,2.42,2253.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,5,4.14,5484.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,6,8.12,10160.6,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2012,7,9.94,10970.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2012,8,11.56,16766.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2012,9,5.74,6086.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,10,4.85,3909.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,11,3.51,4373.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2012,12,2.17,2739.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,1,1.61,1576.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,2,1.8,2651.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,3,1.66,2453.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,4,2.55,2850.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,5,3.76,3089.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,6,6.77,5463.8,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2013,7,10.57,8935.6,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2013,8,9.11,7449.8,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2013,9,6.81,6311.4,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2013,10,5.91,7369.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,11,3.36,2929.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2013,12,1.77,2039.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,1,1.86,2115.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,2,1.7,2146.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,3,1.92,2362.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,4,2.29,2841.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,5,3.88,4059.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,6,8.25,8566.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2014,7,12.44,11997.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2014,8,10.03,12030.8,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2014,9,5.68,5784.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,10,5.4,5321.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,11,3.9,5242.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2014,12,2.0,2229.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,1,1.65,1837.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,2,1.52,2088.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,3,1.66,1492.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,4,2.67,3806.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,5,4.62,3783.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,6,6.48,8453.3,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2015,7,10.73,12751.4,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2015,8,9.76,12446.9,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2015,9,6.06,7475.3,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2015,10,4.03,5475.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,11,3.33,3345.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2015,12,2.17,2531.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,1,1.4,1494.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,2,1.67,1560.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,3,2.17,2991.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,4,2.54,2400.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,5,3.99,4208.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,6,7.36,7858.6,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2016,7,9.67,10382.1,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2016,8,7.96,9151.4,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2016,9,7.62,11224.6,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2016,10,4.14,4648.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,11,2.71,3446.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2016,12,1.98,2345.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,1,1.78,1637.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,2,1.98,2618.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,3,1.85,1843.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,4,2.46,3451.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,5,3.93,3155.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,6,7.74,10404.8,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2017,7,11.11,13697.4,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2017,8,8.01,6972.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2017,9,7.0,8910.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2017,10,5.84,7603.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,11,3.73,4817.3,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2017,12,2.07,1788.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,1,1.64,2299.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,2,1.63,1838.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,3,1.56,1504.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,4,2.8,3037.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,5,3.52,3397.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,6,6.6,7010.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2018,7,10.33,8445.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2018,8,9.71,12752.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2018,9,6.47,6116.5,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2018,10,5.21,6989.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,11,3.25,3912.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2018,12,1.76,1849.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,1,1.44,1364.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,2,1.76,2328.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,3,2.41,2577.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,4,2.46,2149.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,5,3.42,4529.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,6,6.85,5879.5,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2019,7,13.04,19418.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2019,8,9.51,12436.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2019,9,7.83,8516.6,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2019,10,5.27,5973.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,11,3.82,3894.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2019,12,2.09,2846.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,1,1.52,2143.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,2,1.8,1890.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,3,2.35,2065.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,4,2.46,2029.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,5,3.85,5574.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,6,7.35,7771.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2020,7,8.75,11281.5,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2020,8,10.42,14651.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2020,9,6.16,7128.1,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2020,10,5.03,6221.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,11,3.22,3978.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2020,12,1.96,1591.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,1,1.31,1167.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,2,1.51,1504.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,3,2.03,2927.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,4,2.18,2632.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,5,3.61,4120.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,6,6.84,9367.5,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2021,7,20.03,16652.2,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2021,8,13.31,13454.8,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2021,9,6.65,9092.3,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2021,10,4.32,5370.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,11,3.15,3305.8,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2021,12,2.35,3381.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,1,1.62,1829.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,2,1.64,1500.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,3,2.06,1747.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,4,2.77,3367.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,5,4.36,6416.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,6,7.51,6384.2,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2022,7,10.82,10070.0,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2022,8,10.08,12757.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2022,9,6.57,7681.0,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2022,10,4.58,5262.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,11,3.95,3516.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2022,12,2.1,3040.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,1,1.62,2201.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,2,1.62,1980.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,3,1.96,2588.6,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,4,2.41,2230.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,5,3.95,4558.9,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,6,6.65,5906.5,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2023,7,9.56,9921.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2023,8,10.79,15153.3,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2023,9,6.48,7679.3,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2023,10,5.49,5737.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,11,3.14,4197.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2023,12,1.87,1674.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,1,1.97,2725.5,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,2,1.42,1214.0,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,3,2.33,3450.7,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,4,2.39,3022.2,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,5,2.95,2752.4,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,6,7.49,9999.2,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2024,7,10.41,10607.7,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2024,8,8.58,7068.2,6.0,8.0,Above Danger,True
Tapi,Maharashtra,Jalgaon,2024,9,7.67,7394.2,6.0,8.0,Above Warning,True
Tapi,Maharashtra,Jalgaon,2024,10,5.27,7759.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,11,3.43,3129.1,6.0,8.0,Normal,False
Tapi,Maharashtra,Jalgaon,2024,12,2.16,2952.4,6.0,8.0,Normal,False
Mithi,Maharashtra,Mumbai City,2000,1,0.71,983.8,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,2,0.77,915.2,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,3,0.89,816.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,4,1.17,1302.6,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,5,1.52,1786.6,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,6,2.78,3146.4,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2000,7,3.89,4695.4,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2000,8,3.94,4667.4,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2000,9,2.95,2951.7,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2000,10,2.01,2976.7,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,11,1.52,1327.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2000,12,0.83,1097.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,1,0.7,692.3,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,2,0.73,1050.8,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,3,0.76,729.2,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,4,1.04,962.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,5,1.61,1366.2,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,6,3.28,4189.5,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2001,7,4.08,4239.7,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2001,8,4.54,5567.8,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2001,9,2.39,2885.3,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,10,2.21,2575.7,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,11,1.26,1241.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2001,12,0.91,1067.7,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,1,0.73,1005.5,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,2,0.81,843.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,3,0.97,1144.8,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,4,0.77,923.2,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,5,1.57,1870.0,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,6,2.91,3463.1,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2002,7,4.4,4767.6,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2002,8,4.09,3670.4,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2002,9,2.55,2362.7,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2002,10,2.57,2580.9,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2002,11,1.14,1181.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2002,12,0.84,737.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,1,0.67,848.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,2,0.65,639.8,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,3,0.87,946.3,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,4,1.14,1048.7,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,5,1.58,1632.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,6,2.89,2853.9,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2003,7,4.88,4843.4,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2003,8,3.77,4168.9,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2003,9,3.03,4326.8,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2003,10,2.07,2040.8,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,11,1.29,1394.5,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2003,12,0.82,775.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,1,0.74,923.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,2,0.68,983.9,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,3,0.81,1021.7,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,4,1.19,1172.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,5,1.38,1272.6,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,6,3.25,4652.9,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2004,7,4.4,3619.3,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2004,8,4.41,4641.2,2.5,3.2,Above Danger,True
Mithi,Maharashtra,Mumbai City,2004,9,2.7,2173.7,2.5,3.2,Above Warning,True
Mithi,Maharashtra,Mumbai City,2004,10,1.99,2736.9,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,11,1.52,1982.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2004,12,0.85,802.4,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2005,1,0.58,486.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2005,2,0.56,655.5,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2005,3,0.91,950.7,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2005,4,1.36,1973.5,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2005,5,1.85,1501.1,2.5,3.2,Normal,False
Mithi,Maharashtra,Mumbai City,2005,6,3.12,3045.0,2.5,3.2,Above Warning,True
